GeneID,GeneSymbol,AML,MDS,MPN,CLL,MM,BCP-ALL,CMML,Mastocytosis,CML,T-NHL,T-ALL,MDS/MPN-U,MZL,MCL,HCL,aCML,HGBL,LPL,MDS/MPN-RS-T,CLPD-NK,FL,B-NHL,HCL-V,MGUS,Total
ENSG00000160796,NBEAL2,2,8,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
ENSG00000103512,NOMO1,3,4,1,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,15
ENSG00000078618,NRDC,6,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15
ENSG00000137804,NUSAP1,4,5,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15
ENSG00000146247,PHIP,3,5,2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15
ENSG00000103335,PIEZO1,3,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ENSG00000187514,PTMA,4,3,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,15
ENSG00000089157,RPLP0,3,1,1,1,3,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,15
ENSG00000125354,SEPTIN6,6,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,15
ENSG00000067066,SP100,2,3,2,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15
ENSG00000106052,TAX1BP1,1,4,1,1,0,0,0,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,15
ENSG00000182179,UBA7,1,7,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,15
ENSG00000127481,UBR4,3,4,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15
ENSG00000092929,UNC13D,1,8,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15
ENSG00000060138,YBX3,1,5,2,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,15
ENSG00000072778,ACADVL,2,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,3,1,0,0,0,14
ENSG00000122359,ANXA11,2,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14
ENSG00000168010,ATG16L2,5,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000058063,ATP11B,3,4,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,14
ENSG00000115760,BIRC6,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000163660,CCNL1,2,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14
ENSG00000082258,CCNT2,4,3,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14
ENSG00000135218,CD36,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
ENSG00000173575,CHD2,1,2,1,3,2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,14
ENSG00000125107,CNOT1,2,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14
ENSG00000262246,CORO7,1,5,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000103426,CORO7-PAM16,1,4,2,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,14
ENSG00000170275,CRTAP,7,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000108654,DDX5,1,1,4,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,14
ENSG00000077044,DGKD,3,5,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14
ENSG00000109606,DHX15,3,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,14
ENSG00000136813,ECPAS,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000074800,ENO1,4,2,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
ENSG00000125991,ERGIC3,2,2,0,1,1,2,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,14
ENSG00000106462,EZH2,3,4,2,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,14
ENSG00000184922,FMNL1,1,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14
ENSG00000089597,GANAB,2,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000172354,GNB2,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,14
ENSG00000170180,GYPA,1,5,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,14
ENSG00000160883,HK3,1,7,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14
ENSG00000204592,HLA-E,3,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14
ENSG00000152795,HNRNPDL,3,2,2,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14
ENSG00000096384,HSP90AB1,3,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
ENSG00000170606,HSPA4,1,4,0,3,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,14
ENSG00000006652,IFRD1,1,4,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,14
ENSG00000138688,KIAA1109,5,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000113648,MACROH2A1,3,4,1,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000104774,MAN2B1,6,4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
ENSG00000135596,MICAL1,1,4,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
ENSG00000118513,MYB,5,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14
ENSG00000005810,MYCBP2,2,7,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14
ENSG00000100365,NCF4,3,3,1,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14
ENSG00000103226,NOMO3,5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,14
ENSG00000070081,NUCB2,3,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14
ENSG00000137497,NUMA1,1,4,3,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,14
ENSG00000111581,NUP107,3,5,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14
ENSG00000155463,OXA1L,0,2,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,14
ENSG00000143799,PARP1,4,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14
ENSG00000156531,PHF6,5,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,14
ENSG00000196415,PRTN3,1,4,2,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,14
ENSG00000197746,PSAP,5,2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,14
ENSG00000112701,SENP6,7,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000125089,SH3TC1,2,4,0,2,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,14
ENSG00000004939,SLC4A1,4,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,14
ENSG00000163479,SSR2,5,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14
ENSG00000131018,SYNE1,0,6,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14
ENSG00000140262,TCF12,5,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14
ENSG00000099797,TECR,2,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14
ENSG00000088992,TESC,1,4,2,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14
ENSG00000141524,TMC6,1,2,1,3,0,1,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,14
ENSG00000182670,TTC3,3,4,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,14
ENSG00000170315,UBB,4,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000141968,VAV1,2,6,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14
ENSG00000215305,VPS16,5,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ENSG00000079246,XRCC5,10,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
ENSG00000147905,ZCCHC7,1,1,1,3,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14
ENSG00000136754,ABI1,1,2,2,0,1,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,13
ENSG00000272772,AC104109.3,4,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000205236,AC105052.1,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000214265,AC124312.1,2,5,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13
ENSG00000123130,ACOT9,4,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
ENSG00000106948,AKNA,2,7,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
ENSG00000182718,ANXA2,5,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13
ENSG00000123329,ARHGAP9,0,5,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,13
ENSG00000076928,ARHGEF1,2,5,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13
ENSG00000250151,ARPC4-TTLL3,5,3,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000104763,ASAH1,3,1,2,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13
ENSG00000100325,ASCC2,2,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
ENSG00000168488,ATXN2L,3,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000204256,BRD2,1,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
ENSG00000095564,BTAF1,3,3,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,13
ENSG00000214212,C19orf38,2,5,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,13
ENSG00000126247,CAPNS1,5,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
ENSG00000124469,CEACAM8,1,2,2,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000254413,CHKB-CPT1B,2,4,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13
ENSG00000140848,CPNE2,2,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13
ENSG00000205560,CPT1B,2,4,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13
ENSG00000137100,DCTN3,3,5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13
ENSG00000149091,DGKZ,2,5,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13
ENSG00000147251,DOCK11,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,13
ENSG00000156976,EIF4A2,0,2,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,13
ENSG00000110321,EIF4G2,2,3,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13
ENSG00000143924,EML4,0,2,0,5,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,13
ENSG00000139641,ESYT1,3,5,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000196405,EVL,4,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13
ENSG00000177731,FLII,1,8,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,13
ENSG00000132589,FLOT2,3,2,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,13
ENSG00000089154,GCN1,0,8,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13
ENSG00000143774,GUK1,1,5,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13
ENSG00000138029,HADHB,1,4,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13
ENSG00000080824,HSP90AA1,2,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
ENSG00000086758,HUWE1,2,5,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000010404,IDS,0,5,1,1,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,13
ENSG00000163565,IFI16,3,1,1,1,0,2,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,13
ENSG00000055609,KMT2C,2,5,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,13
ENSG00000054219,LY75,3,2,4,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13
ENSG00000143669,LYST,3,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13
ENSG00000140563,MCTP2,3,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
ENSG00000135679,MDM2,3,2,0,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13
ENSG00000141027,NCOR1,3,2,0,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
ENSG00000055044,NOP58,2,1,1,2,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,13
ENSG00000134250,NOTCH2,1,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13
ENSG00000109685,NSD2,1,2,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
ENSG00000159339,PADI4,3,5,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000100731,PCNX1,4,1,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,13
ENSG00000173889,PHC3,3,2,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,13
ENSG00000241973,PI4KA,6,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
ENSG00000228049,POLR2J2,3,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13
ENSG00000285437,POLR2J3_2,4,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,13
ENSG00000100504,PYGL,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,13
ENSG00000128340,RAC2,2,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
ENSG00000102760,RGCC,3,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
ENSG00000117133,RPF1,5,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,13
ENSG00000197157,SND1,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000115234,SNX17,3,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000008294,SPAG9,1,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
ENSG00000070182,SPTB,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
ENSG00000131748,STARD3,1,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,13
ENSG00000163931,TKT,2,3,3,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,13
ENSG00000112697,TMEM30A,6,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000145901,TNIP1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
ENSG00000111669,TPI1,5,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000160218,TRAPPC10,1,6,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000068724,TTC7A,4,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
ENSG00000128815,WDFY4,3,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13
ENSG00000135776,ABCB10,2,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12
ENSG00000285589,AC010422.8,2,3,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000269307,AC010463.1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,12
ENSG00000279765,AC013394.1,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12
ENSG00000241489,AC244197.3,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,12
ENSG00000072818,ACAP1,2,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12
ENSG00000151651,ADAM8,4,0,2,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
ENSG00000087274,ADD1,2,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12
ENSG00000255339,AL133352.1,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12
ENSG00000153107,ANAPC1,2,1,1,3,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,12
ENSG00000172932,ANKRD13D,1,3,2,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000100280,AP1B1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12
ENSG00000185829,ARL17A,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12
ENSG00000241553,ARPC4,4,2,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000105393,BABAM1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,12
ENSG00000185825,BCAP31,1,6,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12
ENSG00000153113,CAST,2,3,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
ENSG00000158941,CCAR2,0,5,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12
ENSG00000105383,CD33,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000111666,CHPT1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12
ENSG00000005339,CREBBP,1,0,2,2,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,12
ENSG00000186529,CYP4F3,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12
ENSG00000167986,DDB1,3,4,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000147459,DOCK5,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000178852,EFCAB13,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12
ENSG00000181090,EHMT1,2,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000178982,EIF3K,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
ENSG00000063046,EIF4B,3,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,12
ENSG00000121053,EPX,2,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,12
ENSG00000065809,FAM107B,1,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12
ENSG00000149781,FERMT3,3,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000182511,FES,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12
ENSG00000075420,FNDC3B,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
ENSG00000148690,FRA10AC1,6,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12
ENSG00000100083,GGA1,1,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000170266,GLB1,4,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000188536,HBA2,0,4,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12
ENSG00000196735,HLA-DQA1,1,2,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,12
ENSG00000140575,IQGAP1,1,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000147050,KDM6A,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12
ENSG00000107798,LIPA,3,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,12
ENSG00000106355,LSM5,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
ENSG00000196547,MAN2A2,1,6,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
ENSG00000166986,MARS1,2,4,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,12
ENSG00000134046,MBD2,2,5,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12
ENSG00000112159,MDN1,4,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000163719,MTMR14,2,4,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12
ENSG00000183426,NPIPA1,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,12
ENSG00000180530,NRIP1,7,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000155660,PDIA4,2,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12
ENSG00000197329,PELI1,1,2,0,0,1,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,12
ENSG00000141959,PFKL,3,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000155629,PIK3AP1,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,12
ENSG00000145675,PIK3R1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12
ENSG00000105063,PPP6R1,2,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12
ENSG00000253729,PRKDC,2,3,3,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12
ENSG00000174231,PRPF8,1,2,1,1,1,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,12
ENSG00000159377,PSMB4,0,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
ENSG00000111679,PTPN6,1,4,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,12
ENSG00000237441,RGL2,2,5,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12
ENSG00000171858,RPS21,2,1,0,0,0,2,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1,0,12
ENSG00000161526,SAP30BP,0,4,0,3,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,12
ENSG00000100241,SBF1,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
ENSG00000092108,SCFD1,1,4,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,12
ENSG00000107290,SETX,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12
ENSG00000160691,SHC1,3,4,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
ENSG00000128739,SNRPN,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12
ENSG00000112081,SRSF3,1,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,12
