GeneID,GeneSymbol,Entity,Study group,Method,Metric,Value
ENSG00000171303,KCNK3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000145506,NKD2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000145506,NKD2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000145506,NKD2,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000145506,NKD2,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000145506,NKD2,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000145506,NKD2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000145506,NKD2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000145506,NKD2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,7
ENSG00000145506,NKD2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000145506,NKD2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000145506,NKD2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000145506,NKD2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000145506,NKD2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,6
ENSG00000145506,NKD2,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000145506,NKD2,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000107249,GLIS3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000107249,GLIS3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,12
ENSG00000107249,GLIS3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,14
ENSG00000107249,GLIS3,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,12
ENSG00000107249,GLIS3,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000167748,KLK1,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167748,KLK1,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167748,KLK1,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167748,KLK1,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167748,KLK1,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167748,KLK1,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000167748,KLK1,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167748,KLK1,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000167748,KLK1,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000167748,KLK1,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000167748,KLK1,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000167748,KLK1,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000167748,KLK1,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000167748,KLK1,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000167748,KLK1,MCL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000167748,KLK1,MCL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000167748,KLK1,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167748,KLK1,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167748,KLK1,MZL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167748,KLK1,MZL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000215183,MSMP,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,3
ENSG00000215183,MSMP,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,5
ENSG00000215183,MSMP,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,7
ENSG00000215183,MSMP,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,5
ENSG00000215183,MSMP,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,5
ENSG00000134363,FST,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000134363,FST,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000134363,FST,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000134363,FST,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000134363,FST,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000134363,FST,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000134363,FST,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000134363,FST,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000134363,FST,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000134363,FST,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000134363,FST,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000134363,FST,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000134363,FST,CLL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000134363,FST,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000134363,FST,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000134363,FST,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000134363,FST,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000134363,FST,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000134363,FST,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000134363,FST,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000134363,FST,MZL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000134363,FST,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000134363,FST,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000134363,FST,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000134363,FST,Mastocytosis,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000151364,KCTD14,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,3
ENSG00000151364,KCTD14,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,8
ENSG00000151364,KCTD14,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,11
ENSG00000151364,KCTD14,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,8
ENSG00000151364,KCTD14,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,8
ENSG00000151364,KCTD14,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,2
ENSG00000113924,HGD,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000113924,HGD,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000113924,HGD,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000113924,HGD,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000113924,HGD,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000113924,HGD,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000113924,HGD,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000113924,HGD,MPN,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000135744,AGT,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000135744,AGT,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000135744,AGT,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,7
ENSG00000135744,AGT,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000135744,AGT,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,6
ENSG00000176679,TGIF2LY,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000176679,TGIF2LY,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,9
ENSG00000176679,TGIF2LY,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,9
ENSG00000176679,TGIF2LY,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,9
ENSG00000176679,TGIF2LY,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,9
ENSG00000176679,TGIF2LY,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,9
ENSG00000130529,TRPM4,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,7
ENSG00000130529,TRPM4,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,15
ENSG00000130529,TRPM4,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,16
ENSG00000130529,TRPM4,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,15
ENSG00000130529,TRPM4,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000130529,TRPM4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000130529,TRPM4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000130529,TRPM4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000130529,TRPM4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000130529,TRPM4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000130529,TRPM4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,6
ENSG00000130529,TRPM4,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000092377,TBL1Y,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000092377,TBL1Y,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000092377,TBL1Y,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000092377,TBL1Y,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000092377,TBL1Y,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000151365,THRSP,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000151365,THRSP,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000151365,THRSP,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000151365,THRSP,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000151365,THRSP,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000151365,THRSP,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,2
ENSG00000105251,SHD,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000105251,SHD,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,10
ENSG00000105251,SHD,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,12
ENSG00000105251,SHD,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,10
ENSG00000105251,SHD,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,9
ENSG00000105251,SHD,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000105251,SHD,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000105251,SHD,CLPD-NK,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000105251,SHD,CLPD-NK,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000164197,RNF180,FL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000164197,RNF180,FL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000164197,RNF180,FL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000164197,RNF180,FL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000164197,RNF180,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,6
ENSG00000164197,RNF180,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,9
ENSG00000164197,RNF180,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,13
ENSG00000164197,RNF180,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,9
ENSG00000164197,RNF180,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,8
ENSG00000113739,STC2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000113739,STC2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000113739,STC2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000113739,STC2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000113739,STC2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000113739,STC2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000113739,STC2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000113739,STC2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000113739,STC2,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000113739,STC2,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000198576,ARC,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000198576,ARC,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000198576,ARC,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000198576,ARC,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000198576,ARC,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000134668,SPOCD1,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000134668,SPOCD1,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000134668,SPOCD1,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000134668,SPOCD1,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000134668,SPOCD1,MPN,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000167244,IGF2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167244,IGF2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167244,IGF2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167244,IGF2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167244,IGF2,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000167244,IGF2,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000167244,IGF2,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000167244,IGF2,MDS,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000167244,IGF2,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167244,IGF2,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167244,IGF2,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167244,IGF2,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167244,IGF2,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167244,IGF2,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167244,IGF2,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167244,IGF2,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167244,IGF2,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167244,IGF2,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167244,IGF2,Mastocytosis,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167244,IGF2,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167244,IGF2,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167244,IGF2,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167244,IGF2,CLPD-NK,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000064042,LIMCH1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000064042,LIMCH1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000064042,LIMCH1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000064042,LIMCH1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000064042,LIMCH1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000188613,NANOS1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000188613,NANOS1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000188613,NANOS1,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000188613,NANOS1,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000188613,NANOS1,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000138755,CXCL9,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000138755,CXCL9,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000138755,CXCL9,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000138755,CXCL9,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000138755,CXCL9,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,4
ENSG00000138755,CXCL9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000138755,CXCL9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000138755,CXCL9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000138755,CXCL9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000138755,CXCL9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000138755,CXCL9,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000138755,CXCL9,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000138755,CXCL9,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000138755,CXCL9,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000138755,CXCL9,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000138755,CXCL9,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000138755,CXCL9,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000138755,CXCL9,CLL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000138755,CXCL9,CLL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000138755,CXCL9,CLL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000138755,CXCL9,LPL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000138755,CXCL9,LPL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000138755,CXCL9,LPL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000138755,CXCL9,LPL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000138755,CXCL9,LPL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000138755,CXCL9,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000138755,CXCL9,MDS,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000138755,CXCL9,MDS,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000138755,CXCL9,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000138755,CXCL9,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000138755,CXCL9,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000138755,CXCL9,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000138755,CXCL9,MPN,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000253598,SLC10A5,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000253598,SLC10A5,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000253598,SLC10A5,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000253598,SLC10A5,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000189182,KRT77,CMML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000189182,KRT77,CMML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000189182,KRT77,CMML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000189182,KRT77,CMML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000211448,DIO2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000211448,DIO2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000211448,DIO2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000211448,DIO2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000211448,DIO2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000211448,DIO2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000211448,DIO2,CML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000211448,DIO2,CML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000211448,DIO2,CML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000211448,DIO2,CML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000211448,DIO2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000211448,DIO2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000211448,DIO2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000211448,DIO2,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000211448,DIO2,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000137875,BCL2L10,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000137875,BCL2L10,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,6
ENSG00000137875,BCL2L10,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,6
ENSG00000137875,BCL2L10,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,6
ENSG00000137875,BCL2L10,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,6
ENSG00000137875,BCL2L10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000137875,BCL2L10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000137875,BCL2L10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000137875,BCL2L10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000137875,BCL2L10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000137875,BCL2L10,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000137875,BCL2L10,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000137875,BCL2L10,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000137875,BCL2L10,MCL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000137875,BCL2L10,MCL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000270885,RASL10B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,3
ENSG00000270885,RASL10B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,5
ENSG00000270885,RASL10B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000270885,RASL10B,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,5
